"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2011","091","91","Albisrieden","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","8"
"2011","091","91","Albisrieden","Afrika","2","Nordafrika","21","8326","Libyen","83","8326","Libyen","90","5"
"2011","091","91","Albisrieden","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","15"
"2011","091","91","Albisrieden","Afrika","2","Nordafrika","21","8350","Sudan","106","8350","Sudan","113","4"
"2011","091","91","Albisrieden","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","12"
"2011","091","91","Albisrieden","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","12"
"2011","091","91","Albisrieden","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","9"
"2011","091","91","Albisrieden","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","4"
"2011","091","91","Albisrieden","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","31"
"2011","091","91","Albisrieden","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","24"
"2011","091","91","Albisrieden","Afrika","2","Südafrika","26","8340","Zimbabwe","96","8340","Zimbabwe","103","1"
"2011","091","91","Albisrieden","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","2"
"2011","091","91","Albisrieden","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","9"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","1"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","4"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","1"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8314","Guinea Bissau","72","8314","Guinea Bissau","79","1"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","2"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","5"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","7"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8337","Burkina Faso","94","8337","Burkina Faso","101","2"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","2"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8347","Sierra Leone","103","8347","Sierra Leone","110","1"
"2011","091","91","Albisrieden","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","3"
"2011","091","91","Albisrieden","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","17"
"2011","091","91","Albisrieden","Afrika","2","Zentralafrika","23","8341","Rwanda","97","8341","Rwanda","104","1"
"2011","091","91","Albisrieden","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","33"
"2011","091","91","Albisrieden","Amerika","3","Karibik","32","8418","Haiti","144","8418","Haiti","151","3"
"2011","091","91","Albisrieden","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","12"
"2011","091","91","Albisrieden","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","7"
"2011","091","91","Albisrieden","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2011","091","91","Albisrieden","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","58"
"2011","091","91","Albisrieden","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","3"
"2011","091","91","Albisrieden","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","3"
"2011","091","91","Albisrieden","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","20"
"2011","091","91","Albisrieden","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","12"
"2011","091","91","Albisrieden","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","42"
"2011","091","91","Albisrieden","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","10"
"2011","091","91","Albisrieden","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","3"
"2011","091","91","Albisrieden","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","5"
"2011","091","91","Albisrieden","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","6"
"2011","091","91","Albisrieden","Amerika","3","Zentralamerika","33","8408","Costa Rica","134","8408","Costa Rica","141","3"
"2011","091","91","Albisrieden","Amerika","3","Zentralamerika","33","8411","El Salvador","137","8411","El Salvador","144","1"
"2011","091","91","Albisrieden","Amerika","3","Zentralamerika","33","8420","Honduras","146","8420","Honduras","153","1"
"2011","091","91","Albisrieden","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","8"
"2011","091","91","Albisrieden","Amerika","3","Zentralamerika","33","8429","Nicaragua","153","8429","Nicaragua","160","1"
"2011","091","91","Albisrieden","Amerika","3","Zentralamerika","33","8430","Panama","154","8430","Panama","161","1"
"2011","091","91","Albisrieden","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","5"
"2011","091","91","Albisrieden","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2011","091","91","Albisrieden","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","39"
"2011","091","91","Albisrieden","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","26"
"2011","091","91","Albisrieden","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","11"
"2011","091","91","Albisrieden","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","8"
"2011","091","91","Albisrieden","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","65"
"2011","091","91","Albisrieden","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","68"
"2011","091","91","Albisrieden","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","17"
"2011","091","91","Albisrieden","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","8"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","6"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8518","Kambodscha","197","8518","Kambodscha","205","1"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8522","Laos","201","8522","Laos","209","1"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","3"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","21"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","1"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","31"
"2011","091","91","Albisrieden","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","12"
"2011","091","91","Albisrieden","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","1"
"2011","091","91","Albisrieden","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","2"
"2011","091","91","Albisrieden","Asien","4","Südwestasien","45","8562","Georgien","226","8562","Georgien","237","4"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","24"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","16"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","5"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8517","Jordanien","196","8517","Jordanien","204","6"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","18"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8535","Saudi-Arabien","213","8535","Saudi-Arabien","222","1"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","10"
"2011","091","91","Albisrieden","Asien","4","Westasien","44","8550","Palästina","223","8550","Palästina","234","2"
"2011","091","91","Albisrieden","Asien","4","Zentralasien","43","8563","Kasachstan","227","8563","Kasachstan","238","3"
"2011","091","91","Albisrieden","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","6"
"2011","091","91","Albisrieden","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","11"
"2011","091","91","Albisrieden","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","8"
"2011","091","91","Albisrieden","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","2"
"2011","091","91","Albisrieden","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","19"
"2011","091","91","Albisrieden","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","2"
"2011","091","91","Albisrieden","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","4"
"2011","091","91","Albisrieden","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","27"
"2011","091","91","Albisrieden","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","20"
"2011","091","91","Albisrieden","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","5"
"2011","091","91","Albisrieden","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","84"
"2011","091","91","Albisrieden","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","737"
"2011","091","91","Albisrieden","Europa","1","Südeuropa","16","8224","Malta","22","8224","Malta","25","1"
"2011","091","91","Albisrieden","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","151"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8201","Albanien","3","8201","Albanien","2","1"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","9"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","22"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","107"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","9"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","48"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","108"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","126"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8254","Montenegro","50","1"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8256","Kosovo","52","60"
"2011","091","91","Albisrieden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","35"
"2011","091","91","Albisrieden","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","402"
"2011","091","91","Albisrieden","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","204"
"2011","091","91","Albisrieden","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","5"
"2011","091","91","Albisrieden","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","78"
"2011","091","91","Albisrieden","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","85"
"2011","091","91","Albisrieden","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","10"
"2011","091","91","Albisrieden","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","4"
"2011","091","91","Albisrieden","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","34"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","13791"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1125"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","7"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","127"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","35"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","24"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","37"
"2011","091","91","Albisrieden","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","13"
"2011","091","91","Albisrieden","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","11"
"2011","091","91","Albisrieden","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","2"
"2011","091","91","Albisrieden","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","3"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","56"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8326","Libyen","83","8326","Libyen","90","7"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","42"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8332","Mauretanien","89","8332","Mauretanien","96","3"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8350","Sudan","106","8350","Sudan","113","3"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","98"
"2011","092","92","Altstetten","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","14"
"2011","092","92","Altstetten","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","12"
"2011","092","92","Altstetten","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","4"
"2011","092","92","Altstetten","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","108"
"2011","092","92","Altstetten","Afrika","2","Ostafrika","22","8353","Tansania","109","8353","Tansania","116","2"
"2011","092","92","Altstetten","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","87"
"2011","092","92","Altstetten","Afrika","2","Südafrika","26","8340","Zimbabwe","96","8340","Zimbabwe","103","3"
